id	relevant_naics	industry_code	industry_detail	emp
01097	622	622000	hospitals	8151
01097	712	712000	museums, historical sites, zoos, and parks	161
01097	721	721000	hotels and campgrounds	1467
01099	113	113000	timber and raw forest products	198
01099	115	115000	agriculture and forestry support	0
01099	211	211000	unrefined oil and gas	0
01099	441	441000	vehicles and parts sales	119
01099	445	445000	food and beverage stores	154
01099	452	452000	general merchandise stores	308
01099	481	481000	air transport	0
01099	484	484000	truck transport	463
01099	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01099	493	493000	warehousing	0
01099	521	52a000	monetary authorities and depository credit intermediation	109
01099	531	531ore	other real estate	0
01099	562	562000	waste management and remediation	0
01099	622	622000	hospitals	0
01099	721	721000	hotels and campgrounds	0
01101	113	113000	timber and raw forest products	0
01101	115	115000	agriculture and forestry support	10
01101	441	441000	vehicles and parts sales	1565
01101	445	445000	food and beverage stores	0
01101	452	452000	general merchandise stores	2781
01101	481	481000	air transport	0
01101	484	484000	truck transport	1209
01101	485	485000	passenger ground transport	0
01101	486	486000	pipeline transport	0
01101	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01101	492	492000	couriers and messengers	0
01101	493	493000	warehousing	1391
01101	521	52a000	monetary authorities and depository credit intermediation	1299
01101	531	531ore	other real estate	1506
01101	533	533000	lessors of nonfinancial intangible assets	0
01101	562	562000	waste management and remediation	105
01101	622	622000	hospitals	5471
01101	712	712000	museums, historical sites, zoos, and parks	0
01101	721	721000	hotels and campgrounds	1208
01103	113	113000	timber and raw forest products	19
01103	115	115000	agriculture and forestry support	0
01103	441	441000	vehicles and parts sales	784
01103	445	445000	food and beverage stores	689
01103	452	452000	general merchandise stores	0
01103	484	484000	truck transport	751
01103	485	485000	passenger ground transport	0
01103	486	486000	pipeline transport	0
01103	487	48a000	scenic and sightseeing transportation and support activities for transportation	101
01103	492	492000	couriers and messengers	0
01103	493	493000	warehousing	151
01103	521	52a000	monetary authorities and depository credit intermediation	0
01103	531	531ore	other real estate	167
01103	562	562000	waste management and remediation	0
01103	622	622000	hospitals	0
01103	712	712000	museums, historical sites, zoos, and parks	0
01103	721	721000	hotels and campgrounds	307
01105	113	113000	timber and raw forest products	0
01105	441	441000	vehicles and parts sales	0
01105	445	445000	food and beverage stores	55
01105	452	452000	general merchandise stores	0
01105	484	484000	truck transport	0
01105	492	492000	couriers and messengers	0
01105	521	52a000	monetary authorities and depository credit intermediation	0
01105	531	531ore	other real estate	0
01105	721	721000	hotels and campgrounds	9
01107	113	113000	timber and raw forest products	50
01107	114	114000	wild-caught fish and game	0
01107	115	115000	agriculture and forestry support	0
01107	441	441000	vehicles and parts sales	0
01107	445	445000	food and beverage stores	149
01107	452	452000	general merchandise stores	0
01107	484	484000	truck transport	30
01107	485	485000	passenger ground transport	0
01107	486	486000	pipeline transport	0
01107	521	52a000	monetary authorities and depository credit intermediation	0
01107	531	531ore	other real estate	0
01107	622	622000	hospitals	0
01107	721	721000	hotels and campgrounds	0
01109	113	113000	timber and raw forest products	79
01109	115	115000	agriculture and forestry support	0
01109	441	441000	vehicles and parts sales	192
01109	445	445000	food and beverage stores	194
01109	452	452000	general merchandise stores	408
01109	484	484000	truck transport	907
01109	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01109	493	493000	warehousing	0
01109	521	52a000	monetary authorities and depository credit intermediation	199
01109	531	531ore	other real estate	0
01109	562	562000	waste management and remediation	0
01109	622	622000	hospitals	0
01109	712	712000	museums, historical sites, zoos, and parks	0
01109	721	721000	hotels and campgrounds	146
01111	113	113000	timber and raw forest products	60
01111	115	115000	agriculture and forestry support	0
01111	441	441000	vehicles and parts sales	59
01111	445	445000	food and beverage stores	131
01111	452	452000	general merchandise stores	0
01111	484	484000	truck transport	157
01111	486	486000	pipeline transport	0
01111	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01111	492	492000	couriers and messengers	0
01111	521	52a000	monetary authorities and depository credit intermediation	104
01111	531	531ore	other real estate	0
01111	562	562000	waste management and remediation	4
01111	622	622000	hospitals	0
01111	721	721000	hotels and campgrounds	0
01113	113	113000	timber and raw forest products	30
01113	114	114000	wild-caught fish and game	0
01113	115	115000	agriculture and forestry support	0
01113	316	316000	leather	0
01113	441	441000	vehicles and parts sales	168
01113	445	445000	food and beverage stores	294
01113	452	452000	general merchandise stores	0
01113	484	484000	truck transport	0
01113	485	485000	passenger ground transport	0
01113	486	486000	pipeline transport	0
01113	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01113	492	492000	couriers and messengers	0
01113	493	493000	warehousing	0
01113	521	52a000	monetary authorities and depository credit intermediation	172
01113	531	531ore	other real estate	0
01113	562	562000	waste management and remediation	0
01113	622	622000	hospitals	0
01113	712	712000	museums, historical sites, zoos, and parks	0
01113	721	721000	hotels and campgrounds	142
01115	113	113000	timber and raw forest products	0
01115	115	115000	agriculture and forestry support	0
01115	441	441000	vehicles and parts sales	182
01115	445	445000	food and beverage stores	0
01115	452	452000	general merchandise stores	0
01115	484	484000	truck transport	132
01115	485	485000	passenger ground transport	0
01115	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01115	492	492000	couriers and messengers	0
01115	493	493000	warehousing	0
01115	521	52a000	monetary authorities and depository credit intermediation	0
01115	531	531ore	other real estate	48
01115	562	562000	waste management and remediation	0
01115	622	622000	hospitals	0
01115	721	721000	hotels and campgrounds	0
01117	113	113000	timber and raw forest products	0
01117	114	114000	wild-caught fish and game	0
01117	115	115000	agriculture and forestry support	0
01117	211	211000	unrefined oil and gas	0
01117	441	441000	vehicles and parts sales	1116
01117	445	445000	food and beverage stores	1385
01117	452	452000	general merchandise stores	1718
01117	481	481000	air transport	0
01117	484	484000	truck transport	604
01117	485	485000	passenger ground transport	0
01117	486	486000	pipeline transport	0
01117	487	48a000	scenic and sightseeing transportation and support activities for transportation	302
01117	492	492000	couriers and messengers	0
01117	493	493000	warehousing	46
01117	521	52a000	monetary authorities and depository credit intermediation	0
01117	525	525000	funds, trusts, and financial vehicles	0
01117	531	531ore	other real estate	916
01117	533	533000	lessors of nonfinancial intangible assets	0
01117	562	562000	waste management and remediation	0
01117	622	622000	hospitals	0
01117	712	712000	museums, historical sites, zoos, and parks	0
01117	721	721000	hotels and campgrounds	420
01119	113	113000	timber and raw forest products	44
01119	115	115000	agriculture and forestry support	0
01119	441	441000	vehicles and parts sales	0
01119	445	445000	food and beverage stores	86
01119	452	452000	general merchandise stores	0
01119	484	484000	truck transport	0
01119	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01119	521	52a000	monetary authorities and depository credit intermediation	53
01119	531	531ore	other real estate	16
01119	562	562000	waste management and remediation	0
01119	622	622000	hospitals	0
01119	712	712000	museums, historical sites, zoos, and parks	0
01119	721	721000	hotels and campgrounds	24
01121	113	113000	timber and raw forest products	0
01121	115	115000	agriculture and forestry support	0
01121	441	441000	vehicles and parts sales	399
01121	445	445000	food and beverage stores	332
01121	452	452000	general merchandise stores	805
01121	484	484000	truck transport	441
01121	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
01121	492	492000	couriers and messengers	83
01121	493	493000	warehousing	0
01121	521	52a000	monetary authorities and depository credit intermediation	334
01121	531	531ore	other real estate	0
01121	562	562000	waste management and remediation	151
01121	622	622000	hospitals	0
01121	712	712000	museums, historical sites, zoos, and parks	0
01121	721	721000	hotels and campgrounds	146
01123	113	113000	timber and raw forest products	0
01123	115	115000	agriculture and forestry support	0
01123	441	441000	vehicles and parts sales	189
01123	445	445000	food and beverage stores	311
01123	452	452000	general merchandise stores	429
01123	484	484000	truck transport	39
01123	485	485000	passenger ground transport	0
01123	493	493000	warehousing	0
01123	521	52a000	monetary authorities and depository credit intermediation	0
01123	531	531ore	other real estate	55
01123	562	562000	waste management and remediation	0
01123	622	622000	hospitals	0
01123	721	721000	hotels and campgrounds	52
01125	113	113000	timber and raw forest products	163
