"NAME","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"Puerto Rico","2017","424810","Beer and ale merchant wholesalers","10","1171","44363","72",
"Puerto Rico","2017","42482","Wine and distilled alcoholic beverage merchant wholesalers","16","649","22372","72",
"Puerto Rico","2017","44132","Tire dealers","199","2809","18742","72",
"Puerto Rico","2017","4451","Grocery stores","935","25042","357481","72",
"Puerto Rico","2017","4471","Gasoline stations","852","5401","68234","72",
"Puerto Rico","2017","45111","Sporting goods stores","106","627","9414","72",
"Puerto Rico","2017","45399","All other miscellaneous store retailers","126","506","7435","72",
"Puerto Rico","2017","453991","Tobacco stores","15","82","1075","72",
"Puerto Rico","2017","453998","All other miscellaneous store retailers (except tobacco stores)","111","424","6360","72",
"Puerto Rico","2017","485210","Interurban and rural bus transportation","8","55","509","72",
"Puerto Rico","2017","4853","Taxi and limousine service","16","150","5242","72",
"Puerto Rico","2017","48531","Taxi service","9","67","3936","72",
"Puerto Rico","2017","485310","Taxi service","9","67","3936","72",
"Puerto Rico","2017","48532","Limousine service","7","83","1306","72",
"Puerto Rico","2017","485320","Limousine service","7","83","1306","72",
"Puerto Rico","2017","4854","School and employee bus transportation","153","1548","15599","72",
"Puerto Rico","2017","49311","General warehousing and storage","54","754","20065","72",
"Puerto Rico","2017","493110","General warehousing and storage","54","754","20065","72",
"Puerto Rico","2017","5182","Data processing, hosting, and related services","65","2534","120351","72",
"Puerto Rico","2017","51821","Data processing, hosting, and related services","65","2534","120351","72",
"Puerto Rico","2017","522390","Other activities related to credit intermediation","59","744","22056","72",
"Puerto Rico","2017","523","Securities, commodity contracts, and other financial investments and related activities","154","1326","139958","72",
"Puerto Rico","2017","33712","Household and institutional furniture manufacturing","22","153","2732","72",
"Puerto Rico","2017","337121","Upholstered household furniture manufacturing","3","2","42","72",
"Puerto Rico","2017","337122","Nonupholstered wood household furniture manufacturing","13","114","1772","72",
"Puerto Rico","2017","337124","Metal household furniture manufacturing","4","0","0","72",
"Puerto Rico","2017","339112","Surgical and medical instrument manufacturing","17","6694","291185","72",
"Puerto Rico","2017","339113","Surgical appliance and supplies manufacturing","37","5416","198373","72",
"Puerto Rico","2017","423","Merchant wholesalers, durable goods","1028","11363","422707","72",
"Puerto Rico","2017","4231","Motor vehicle and motor vehicle parts and supplies merchant wholesalers","135","1690","55255","72",
"Puerto Rico","2017","423130","Tire and tube merchant wholesalers","32","288","6531","72",
"Puerto Rico","2017","42314","Motor vehicle parts (used) merchant wholesalers","18","35","410","72",
"Puerto Rico","2017","423140","Motor vehicle parts (used) merchant wholesalers","18","35","410","72",
"Puerto Rico","2017","42372","Plumbing and heating equipment and supplies (hydronics) merchant wholesalers","24","333","6876","72",
"Puerto Rico","2017","423720","Plumbing and heating equipment and supplies (hydronics) merchant wholesalers","24","333","6876","72",
"Puerto Rico","2017","424210","Drugs and druggists' sundries merchant wholesalers","100","3026","159032","72",
"Puerto Rico","2017","424820","Wine and distilled alcoholic beverage merchant wholesalers","16","649","22372","72",
"Puerto Rico","2017","4249","Miscellaneous nondurable goods merchant wholesalers","110","1661","45379","72",
"Puerto Rico","2017","42491","Farm supplies merchant wholesalers","8","64","1899","72",
"Puerto Rico","2017","441320","Tire dealers","199","2809","18742","72",
"Puerto Rico","2017","442","Furniture and home furnishings stores","270","2435","48483","72",
"Puerto Rico","2017","44511","Supermarkets and other grocery (except convenience) stores","825","24436","347136","72",
"Puerto Rico","2017","44711","Gasoline stations with convenience stores","767","5018","60594","72",
"Puerto Rico","2017","451110","Sporting goods stores","106","627","9414","72",
"Puerto Rico","2017","45112","Hobby, toy, and game stores","28","551","6124","72",
"Puerto Rico","2017","451120","Hobby, toy, and game stores","28","551","6124","72",
"Puerto Rico","2017","454","Nonstore retailers","192","1605","40040","72",
"Puerto Rico","2017","48541","School and employee bus transportation","153","1548","15599","72",
"Puerto Rico","2017","49312","Refrigerated warehousing and storage","4","191","3371","72",
"Puerto Rico","2017","493120","Refrigerated warehousing and storage","4","191","3371","72",
"Puerto Rico","2017","49319","Other warehousing and storage","7","140","5525","72",
"Puerto Rico","2017","493190","Other warehousing and storage","7","140","5525","72",
"Puerto Rico","2017","51","Information","703","17542","747494","72",
"Puerto Rico","2017","518210","Data processing, hosting, and related services","65","2534","120351","72",
"Puerto Rico","2017","519","Other information services","68","456","14461","72",
"Puerto Rico","2017","5231","Securities and commodity contracts intermediation and brokerage","45","756","109057","72",
"Puerto Rico","2017","524298","All other insurance related activities","10","151","8416","72",
"Puerto Rico","2017","525","Funds, trusts, and other financial vehicles","8","53","1697","72",
"Puerto Rico","2017","5259","Other investment pools and funds","8","53","1697","72",
"Puerto Rico","2017","52599","Other financial vehicles","6","45","1126","72",
"Puerto Rico","2017","525990","Other financial vehicles","6","45","1126","72",
"Puerto Rico","2017","53","Real estate and rental and leasing","1633","11935","294439","72",
"Puerto Rico","2017","531312","Nonresidential property managers","48","775","18065","72",
"Puerto Rico","2017","53132","Offices of real estate appraisers","41","90","2715","72",
"Puerto Rico","2017","531320","Offices of real estate appraisers","41","90","2715","72",
"Puerto Rico","2017","54","Professional, scientific, and technical services","4442","33232","1273292","72",
"Puerto Rico","2017","4232","Furniture and home furnishing merchant wholesalers","31","192","3202","72",
"Puerto Rico","2017","42321","Furniture merchant wholesalers","14","99","1573","72",
"Puerto Rico","2017","423210","Furniture merchant wholesalers","14","99","1573","72",
"Puerto Rico","2017","42373","Warm air heating and air-conditioning equipment and supplies merchant wholesalers","39","455","20382","72",
"Puerto Rico","2017","423730","Warm air heating and air-conditioning equipment and supplies merchant wholesalers","39","455","20382","72",
"Puerto Rico","2017","42374","Refrigeration equipment and supplies merchant wholesalers","10","73","2230","72",
"Puerto Rico","2017","423740","Refrigeration equipment and supplies merchant wholesalers","10","73","2230","72",
"Puerto Rico","2017","4243","Apparel, piece goods, and notions merchant wholesalers","87","859","12541","72",
"Puerto Rico","2017","424910","Farm supplies merchant wholesalers","8","64","1899","72",
"Puerto Rico","2017","42492","Book, periodical, and newspaper merchant wholesalers","16","321","3459","72",
"Puerto Rico","2017","424920","Book, periodical, and newspaper merchant wholesalers","16","321","3459","72",
"Puerto Rico","2017","42493","Flower, nursery stock, and florists' supplies merchant wholesalers","11","208","2680","72",
"Puerto Rico","2017","424930","Flower, nursery stock, and florists' supplies merchant wholesalers","11","208","2680","72",
"Puerto Rico","2017","4421","Furniture stores","191","1526","34165","72",
"Puerto Rico","2017","44211","Furniture stores","191","1526","34165","72",
"Puerto Rico","2017","445110","Supermarkets and other grocery (except convenience) stores","825","24436","347136","72",
"Puerto Rico","2017","447110","Gasoline stations with convenience stores","767","5018","60594","72",
"Puerto Rico","2017","44719","Other gasoline stations","85","383","7640","72",
"Puerto Rico","2017","45113","Sewing, needlework, and piece goods stores","50","238","3836","72",
"Puerto Rico","2017","451130","Sewing, needlework, and piece goods stores","50","238","3836","72",
"Puerto Rico","2017","45114","Musical instrument and supplies stores","27","141","2043","72",
"Puerto Rico","2017","4541","Electronic shopping and mail-order houses","26","359","14593","72",
"Puerto Rico","2017","45411","Electronic shopping and mail-order houses","26","359","14593","72",
"Puerto Rico","2017","454110","Electronic shopping and mail-order houses","26","359","14593","72",
"Puerto Rico","2017","485410","School and employee bus transportation","153","1548","15599","72",
"Puerto Rico","2017","4859","Other transit and ground passenger transportation","16","526","9770","72",
"Puerto Rico","2017","48599","Other transit and ground passenger transportation","16","526","9770","72",
"Puerto Rico","2017","511","Publishing industries (except internet)","80","2715","127069","72",
"Puerto Rico","2017","5111","Newspaper, periodical, book, and directory publishers","62","2408","92879","72",
"Puerto Rico","2017","5191","Other information services","68","456","14461","72",
"Puerto Rico","2017","51911","News syndicates","4","17","229","72",
"Puerto Rico","2017","519110","News syndicates","4","17","229","72",
"Puerto Rico","2017","51912","Libraries and archives","10","51","1367","72",
"Puerto Rico","2017","519120","Libraries and archives","10","51","1367","72",
"Puerto Rico","2017","51913","Internet publishing and broadcasting and web search portals","19","81","2869","72",
"Puerto Rico","2017","52311","Investment banking and securities dealing","10","41","3248","72",
"Puerto Rico","2017","523110","Investment banking and securities dealing","10","41","3248","72",
"Puerto Rico","2017","52312","Securities brokerage","27","653","102868","72",
"Puerto Rico","2017","523120","Securities brokerage","27","653","102868","72",
"Puerto Rico","2017","52314","Commodity contracts brokerage","7","45","2339","72",
"Puerto Rico","2017","523140","Commodity contracts brokerage","7","45","2339","72",
"Puerto Rico","2017","531","Real estate","1168","8574","206743","72",
"Puerto Rico","2017","53139","Other activities related to real estate","58","754","18540","72",
"Puerto Rico","2017","531390","Other activities related to real estate","58","754","18540","72",
"Puerto Rico","2017","532","Rental and leasing services","455","3314","86288","72",
"Puerto Rico","2017","541","Professional, scientific, and technical services","4442","33232","1273292","72",
"Puerto Rico","2017","42322","Home furnishing merchant wholesalers","17","93","1629","72",
"Puerto Rico","2017","423220","Home furnishing merchant wholesalers","17","93","1629","72",
"Puerto Rico","2017","4233","Lumber and other construction materials merchant wholesalers","35","326","8649","72",
"Puerto Rico","2017","42331","Lumber, plywood, millwork, and wood panel merchant wholesalers","14","114","3661","72",
"Puerto Rico","2017","4238","Machinery, equipment, and supplies merchant wholesalers","157","1525","54036","72",
"Puerto Rico","2017","42381","Construction and mining (except oil well) machinery and equipment merchant wholesalers","26","397","12613","72",
"Puerto Rico","2017","42431","Piece goods, notions, and other dry goods merchant wholesalers","14","97","1672","72",
"Puerto Rico","2017","424310","Piece goods, notions, and other dry goods merchant wholesalers","14","97","1672","72",
"Puerto Rico","2017","42432","Men's and boys' clothing and furnishings merchant wholesalers","14","240","3291","72",
"Puerto Rico","2017","424320","Men's and boys' clothing and furnishings merchant wholesalers","14","240","3291","72",
"Puerto Rico","2017","42494","Tobacco and tobacco product merchant wholesalers","29","763","30372","72",
"Puerto Rico","2017","424940","Tobacco and tobacco product merchant wholesalers","29","763","30372","72",
"Puerto Rico","2017","42495","Paint, varnish, and supplies merchant wholesalers","15","92","2440","72",
"Puerto Rico","2017","442110","Furniture stores","191","1526","34165","72",
"Puerto Rico","2017","447190","Other gasoline stations","85","383","7640","72",
"Puerto Rico","2017","448","Clothing and clothing accessories stores","1825","22278","283855","72",
"Puerto Rico","2017","451140","Musical instrument and supplies stores","27","141","2043","72",
"Puerto Rico","2017","4512","Book stores and news dealers","66","485","6786","72",
"Puerto Rico","2017","4542","Vending machine operators","19","372","6195","72",
"Puerto Rico","2017","45421","Vending machine operators","19","372","6195","72",
"Puerto Rico","2017","454210","Vending machine operators","19","372","6195","72",
"Puerto Rico","2017","4543","Direct selling establishments","147","874","19252","72",
"Puerto Rico","2017","485991","Special needs transportation","15","525","9764","72",
"Puerto Rico","2017","486","Pipeline transportation","28","282","10045","72",
"Puerto Rico","2017","4869","Other pipeline transportation","27","268","9402","72",
"Puerto Rico","2017","48691","Pipeline transportation of refined petroleum products","25","179","5738","72",
"Puerto Rico","2017","51111","Newspaper publishers","40","1132","49685","72",
"Puerto Rico","2017","511110","Newspaper publishers","40","1132","49685","72",
"Puerto Rico","2017","519130","Internet publishing and broadcasting and web search portals","19","81","2869","72",
"Puerto Rico","2017","51919","All other information services","35","307","9996","72",
"Puerto Rico","2017","519190","All other information services","35","307","9996","72",
"Puerto Rico","2017","5239","Other financial investment activities","108","569","30890","72",
"Puerto Rico","2017","52391","Miscellaneous intermediation","5","13","705","72",
"Puerto Rico","2017","523910","Miscellaneous intermediation","5","13","705","72",
"Puerto Rico","2017","52392","Portfolio management","24","149","9039","72",
"Puerto Rico","2017","5311","Lessors of real estate","612","3490","88240","72",
"Puerto Rico","2017","5321","Automotive equipment rental and leasing","126","1241","34328","72",
"Puerto Rico","2017","5411","Legal services","1296","5005","203446","72",
"Puerto Rico","2017","423310","Lumber, plywood, millwork, and wood panel merchant wholesalers","14","114","3661","72",
"Puerto Rico","2017","42332","Brick, stone, and related construction material merchant wholesalers","10","47","760","72",
"Puerto Rico","2017","423320","Brick, stone, and related construction material merchant wholesalers","10","47","760","72",
"Puerto Rico","2017","42333","Roofing, siding, and insulation material merchant wholesalers","4","13","528","72",
"Puerto Rico","2017","423810","Construction and mining (except oil well) machinery and equipment merchant wholesalers","26","397","12613","72",
"Puerto Rico","2017","42382","Farm and garden machinery and equipment merchant wholesalers","9","56","1370","72",
"Puerto Rico","2017","423820","Farm and garden machinery and equipment merchant wholesalers","9","56","1370","72",
"Puerto Rico","2017","42433","Women's, children's, and infants' clothing and accessories merchant wholesalers","48","446","6027","72",
"Puerto Rico","2017","424330","Women's, children's, and infants' clothing and accessories merchant wholesalers","48","446","6027","72",
"Puerto Rico","2017","424950","Paint, varnish, and supplies merchant wholesalers","15","92","2440","72",
"Puerto Rico","2017","42499","Other miscellaneous nondurable goods merchant wholesalers","31","213","4529","72",
"Puerto Rico","2017","424990","Other miscellaneous nondurable goods merchant wholesalers","31","213","4529","72",
"Puerto Rico","2017","4422","Home furnishings stores","79","909","14318","72",
"Puerto Rico","2017","44221","Floor covering stores","13","86","2252","72",
"Puerto Rico","2017","442210","Floor covering stores","13","86","2252","72",
"Puerto Rico","2017","44229","Other home furnishings stores","66","823","12066","72",
"Puerto Rico","2017","44512","Convenience stores","110","606","10345","72",
"Puerto Rico","2017","445120","Convenience stores","110","606","10345","72",
"Puerto Rico","2017","4452","Specialty food stores","172","1241","14034","72",
"Puerto Rico","2017","4481","Clothing stores","1188","17499","214149","72",
"Puerto Rico","2017","45121","Book stores and news dealers","66","485","6786","72",
"Puerto Rico","2017","451211","Book stores","64","472","6541","72",
"Puerto Rico","2017","452","General merchandise stores","280","22603","431480","72",
"Puerto Rico","2017","45431","Fuel dealers","122","741","15497","72",
"Puerto Rico","2017","454310","Fuel dealers","122","741","15497","72",
"Puerto Rico","2017","486910","Pipeline transportation of refined petroleum products","25","179","5738","72",
"Puerto Rico","2017","487","Scenic and sightseeing transportation","25","211","4479","72",
"Puerto Rico","2017","4871","Scenic and sightseeing transportation, land","11","71","1128","72",
"Puerto Rico","2017","48711","Scenic and sightseeing transportation, land","11","71","1128","72",
"Puerto Rico","2017","51113","Book publishers","9","874","28099","72",
"Puerto Rico","2017","511130","Book publishers","9","874","28099","72",
"Puerto Rico","2017","51114","Directory and mailing list publishers","3","0","0","72",
"Puerto Rico","2017","511140","Directory and mailing list publishers","3","0","0","72",
"Puerto Rico","2017","51119","Other publishers","8","106","1947","72",
"Puerto Rico","2017","511199","All other publishers","8","106","1947","72",
"Puerto Rico","2017","5112","Software publishers","18","307","34190","72",
"Puerto Rico","2017","51121","Software publishers","18","307","34190","72",
"Puerto Rico","2017","52","Finance and insurance","1758","32227","1468626","72",
"Puerto Rico","2017","523920","Portfolio management","24","149","9039","72",
"Puerto Rico","2017","52393","Investment advice","67","274","14527","72",
"Puerto Rico","2017","523930","Investment advice","67","274","14527","72",
"Puerto Rico","2017","53111","Lessors of residential buildings and dwellings","228","1510","27312","72",
"Puerto Rico","2017","53211","Passenger car rental and leasing","113","1096","29889","72",
"Puerto Rico","2017","532111","Passenger car rental","111","1084","29743","72",
"Puerto Rico","2017","54111","Offices of lawyers","1199","4576","189567","72",
"Puerto Rico","2017","423330","Roofing, siding, and insulation material merchant wholesalers","4","13","528","72",
"Puerto Rico","2017","42339","Other construction material merchant wholesalers","7","152","3700","72",
"Puerto Rico","2017","423390","Other construction material merchant wholesalers","7","152","3700","72",
"Puerto Rico","2017","4234","Professional and commercial equipment and supplies merchant wholesalers","213","3095","165820","72",
"Puerto Rico","2017","42383","Industrial machinery and equipment merchant wholesalers","59","544","19551","72",
"Puerto Rico","2017","423830","Industrial machinery and equipment merchant wholesalers","59","544","19551","72",
"Puerto Rico","2017","42434","Footwear merchant wholesalers","11","76","1551","72",
"Puerto Rico","2017","424340","Footwear merchant wholesalers","11","76","1551","72",
"Puerto Rico","2017","4244","Grocery and related product merchant wholesalers","282","7713","273767","72",
"Puerto Rico","2017","425","Wholesale electronic markets and agents and brokers","110","551","16145","72",
"Puerto Rico","2017","4251","Wholesale electronic markets and agents and brokers","110","551","16145","72",
"Puerto Rico","2017","442291","Window treatment stores","6","20","407","72",
"Puerto Rico","2017","442299","All other home furnishings stores","60","803","11659","72",
"Puerto Rico","2017","443","Electronics and appliance stores","272","2281","58034","72",
"Puerto Rico","2017","44521","Meat markets","15","253","3870","72",
"Puerto Rico","2017","445210","Meat markets","15","253","3870","72",
"Puerto Rico","2017","44522","Fish and seafood markets","5","10","91","72",
"Puerto Rico","2017","445220","Fish and seafood markets","5","10","91","72",
"Puerto Rico","2017","44523","Fruit and vegetable markets","32","154","2078","72",
"Puerto Rico","2017","44811","Men's clothing stores","156","1691","19960","72",
"Puerto Rico","2017","448110","Men's clothing stores","156","1691","19960","72",
"Puerto Rico","2017","4522","Department stores","85","4933","84019","72",
"Puerto Rico","2017","45439","Other direct selling establishments","25","133","3755","72",
"Puerto Rico","2017","454390","Other direct selling establishments","25","133","3755","72",
"Puerto Rico","2017","48-49","Transportation and warehousing","995","15053","441470","72",
"Puerto Rico","2017","487110","Scenic and sightseeing transportation, land","11","71","1128","72",
"Puerto Rico","2017","4872","Scenic and sightseeing transportation, water","10","121","2570","72",
"Puerto Rico","2017","48721","Scenic and sightseeing transportation, water","10","121","2570","72",
"Puerto Rico","2017","487210","Scenic and sightseeing transportation, water","10","121","2570","72",
"Puerto Rico","2017","4879","Scenic and sightseeing transportation, other","4","19","781","72",
"Puerto Rico","2017","48799","Scenic and sightseeing transportation, other","4","19","781","72",
"Puerto Rico","2017","487990","Scenic and sightseeing transportation, other","4","19","781","72",
"Puerto Rico","2017","511210","Software publishers","18","307","34190","72",
"Puerto Rico","2017","512","Motion picture and sound recording industries","75","1786","22496","72",
"Puerto Rico","2017","5121","Motion picture and video industries","68","1768","21953","72",
"Puerto Rico","2017","522","Credit intermediation and related activities","941","17620","720346","72",
"Puerto Rico","2017","52399","All other financial investment activities","12","133","6619","72",
"Puerto Rico","2017","523991","Trust, fiduciary, and custody activities","11","130","6387","72",
"Puerto Rico","2017","524","Insurance carriers and related activities","654","13226","606595","72",
"Puerto Rico","2017","531110","Lessors of residential buildings and dwellings","228","1510","27312","72",
"Puerto Rico","2017","53212","Truck, utility trailer, and RV (recreational vehicle) rental and leasing","13","145","4439","72",
"Puerto Rico","2017","532120","Truck, utility trailer, and RV (recreational vehicle) rental and leasing","13","145","4439","72",
"Puerto Rico","2017","5322","Consumer goods rental","122","682","14321","72",
"Puerto Rico","2017","541110","Offices of lawyers","1199","4576","189567","72",
"Puerto Rico","2017","42341","Photographic equipment and supplies merchant wholesalers","3","31","1065","72",
"Puerto Rico","2017","423410","Photographic equipment and supplies merchant wholesalers","3","31","1065","72",
"Puerto Rico","2017","42342","Office equipment merchant wholesalers","37","417","15934","72",
"Puerto Rico","2017","423420","Office equipment merchant wholesalers","37","417","15934","72",
"Puerto Rico","2017","42384","Industrial supplies merchant wholesalers","46","399","16811","72",
"Puerto Rico","2017","423840","Industrial supplies merchant wholesalers","46","399","16811","72",
"Puerto Rico","2017","42441","General line grocery merchant wholesalers","111","2158","79680","72",
"Puerto Rico","2017","42511","Business to business electronic markets","12","44","971","72",
"Puerto Rico","2017","425110","Business to business electronic markets","12","44","971","72",
"Puerto Rico","2017","42512","Wholesale trade agents and brokers","98","507","15174","72",
"Puerto Rico","2017","425120","Wholesale trade agents and brokers","98","507","15174","72",
"Puerto Rico","2017","4431","Electronics and appliance stores","272","2281","58034","72",
"Puerto Rico","2017","445230","Fruit and vegetable markets","32","154","2078","72",
"Puerto Rico","2017","44529","Other specialty food stores","120","824","7995","72",
"Puerto Rico","2017","445291","Baked goods stores","41","296","3377","72",
"Puerto Rico","2017","44812","Women's clothing stores","272","2744","28192","72",
"Puerto Rico","2017","448120","Women's clothing stores","272","2744","28192","72",
"Puerto Rico","2017","45221","Department stores","85","4933","84019","72",
"Puerto Rico","2017","452210","Department stores","85","4933","84019","72",
"Puerto Rico","2017","481","Air transportation","44","1064","46230","72",
"Puerto Rico","2017","488","Support activities for transportation","177","5482","167967","72",
"Puerto Rico","2017","4881","Support activities for air transportation","30","2034","50068","72",
"Puerto Rico","2017","51211","Motion picture and video production","30","173","2835","72",
"Puerto Rico","2017","512110","Motion picture and video production","30","173","2835","72",
"Puerto Rico","2017","51213","Motion picture and video exhibition","34","0","0","72",
"Puerto Rico","2017","5221","Depository credit intermediation","409","10166","435684","72",
"Puerto Rico","2017","5241","Insurance carriers","157","7614","359355","72",
"Puerto Rico","2017","52411","Direct life, health, and medical insurance carriers","101","6476","282631","72",
"Puerto Rico","2017","53112","Lessors of nonresidential buildings (except miniwarehouses)","333","1661","51169","72",
"Puerto Rico","2017","531120","Lessors of nonresidential buildings (except miniwarehouses)","333","1661","51169","72",
"Puerto Rico","2017","53221","Consumer electronics and appliances rental","32","311","8972","72",
"Puerto Rico","2017","532210","Consumer electronics and appliances rental","32","311","8972","72",
"Puerto Rico","2017","53228","Other consumer goods rental","90","371","5349","72",
"Puerto Rico","2017","532281","Formal wear and costume rental","9","27","232","72",
"Puerto Rico","2017","54119","Other legal services","97","429","13879","72",
"Puerto Rico","2017","541191","Title abstract and settlement offices","16","241","9802","72",
"Puerto Rico","2017","541199","All other legal services","81","188","4077","72",
"Puerto Rico","2017","42343","Computer and computer peripheral equipment and software merchant wholesalers","19","265","21098","72",
"Puerto Rico","2017","423430","Computer and computer peripheral equipment and software merchant wholesalers","19","265","21098","72",
"Puerto Rico","2017","42344","Other commercial equipment merchant wholesalers","28","420","22665","72",
"Puerto Rico","2017","42385","Service establishment equipment and supplies merchant wholesalers","13","114","3307","72",
"Puerto Rico","2017","423850","Service establishment equipment and supplies merchant wholesalers","13","114","3307","72",
"Puerto Rico","2017","42386","Transportation equipment and supplies (except motor vehicle) merchant wholesalers","4","15","384","72",
"Puerto Rico","2017","423860","Transportation equipment and supplies (except motor vehicle) merchant wholesalers","4","15","384","72",
"Puerto Rico","2017","4239","Miscellaneous durable goods merchant wholesalers","148","1154","26667","72",
"Puerto Rico","2017","424410","General line grocery merchant wholesalers","111","2158","79680","72",
"Puerto Rico","2017","42442","Packaged frozen food merchant wholesalers","17","650","20394","72",
"Puerto Rico","2017","44-45","Retail trade","9326","130091","2363619","72",
"Puerto Rico","2017","44314","Electronics and appliance stores","272","2281","58034","72",
"Puerto Rico","2017","443141","Household appliance stores","46","220","4317","72",
"Puerto Rico","2017","445292","Confectionery and nut stores","23","138","920","72",
"Puerto Rico","2017","445299","All other specialty food stores","56","390","3698","72",
"Puerto Rico","2017","4453","Beer, wine, and liquor stores","73","274","3771","72",
"Puerto Rico","2017","44813","Children's and infants' clothing stores","61","569","8053","72",
"Puerto Rico","2017","448130","Children's and infants' clothing stores","61","569","8053","72",
"Puerto Rico","2017","4523","General merchandise stores, including warehouse clubs and supercenters","195","17670","347461","72",
"Puerto Rico","2017","4811","Scheduled air transportation","34","942","43457","72",
"Puerto Rico","2017","48111","Scheduled air transportation","34","942","43457","72",
