GEO_TTL,COUNTY,YEAR,NAICS2012,NAICS2012_TTL,ESTAB,EMP,PAYANN,state,county,Column
"Bartow County, Georgia",15,2012,313,Textile mills,6,375,15894,13,15,
"Bartow County, Georgia",15,2012,314,Textile product mills,6,0,0,13,15,
"Bartow County, Georgia",15,2012,321,Wood product manufacturing,5,99,2594,13,15,
"Bartow County, Georgia",15,2012,322,Paper manufacturing,2,0,0,13,15,
"Bartow County, Georgia",15,2012,323,Printing and related support activities,6,142,2404,13,15,
"Bartow County, Georgia",15,2012,324,Petroleum and coal products manufacturing,1,0,0,13,15,
"Bartow County, Georgia",15,2012,325,Chemical manufacturing,16,655,41225,13,15,
"Bartow County, Georgia",15,2012,326,Plastics and rubber products manufacturing,8,1112,48688,13,15,
"Bartow County, Georgia",15,2012,327,Nonmetallic mineral product manufacturing,5,28,2342,13,15,
"Bartow County, Georgia",15,2012,331,Primary metal manufacturing,3,0,0,13,15,
"Bartow County, Georgia",15,2012,332,Fabricated metal product manufacturing,17,471,20195,13,15,
"Bartow County, Georgia",15,2012,333,Machinery manufacturing,10,440,28783,13,15,
"Bartow County, Georgia",15,2012,336,Transportation equipment manufacturing,2,0,0,13,15,
"Bartow County, Georgia",15,2012,337,Furniture and related product manufacturing,3,14,333,13,15,
"Bartow County, Georgia",15,2012,339,Miscellaneous manufacturing,10,54,2189,13,15,
"Bartow County, Georgia",15,2012,423,"Merchant wholesalers, durable goods",88,725,33914,13,15,
"Bartow County, Georgia",15,2012,424,"Merchant wholesalers, nondurable goods",21,352,14079,13,15,
"Bartow County, Georgia",15,2012,425,Wholesale electronic markets and agents and brokers,7,0,0,13,15,
"Bartow County, Georgia",15,2012,441,Motor vehicle and parts dealers,47,536,17980,13,15,
"Bartow County, Georgia",15,2012,442,Furniture and home furnishings stores,17,114,2877,13,15,
"Bartow County, Georgia",15,2012,443,Electronics and appliance stores,8,39,726,13,15,
"Bartow County, Georgia",15,2012,444,Building material and garden equipment and supplies dealers,23,455,13845,13,15,
"Bartow County, Georgia",15,2012,445,Food and beverage stores,26,580,12183,13,15,
"Bartow County, Georgia",15,2012,446,Health and personal care stores,18,156,5398,13,15,
"Bartow County, Georgia",15,2012,447,Gasoline stations,69,424,9080,13,15,
"Bartow County, Georgia",15,2012,448,Clothing and clothing accessories stores,25,196,3516,13,15,
"Bartow County, Georgia",15,2012,451,"Sporting goods, hobby, musical instrument, and book stores",11,53,1063,13,15,
"Bartow County, Georgia",15,2012,452,General merchandise stores,24,0,0,13,15,
"Bartow County, Georgia",15,2012,453,Miscellaneous store retailers,16,118,1909,13,15,
"Bartow County, Georgia",15,2012,454,Nonstore retailers,18,111,3588,13,15,
"Bartow County, Georgia",15,2012,481,Air transportation,2,0,0,13,15,
"Bartow County, Georgia",15,2012,484,Truck transportation,37,1246,49874,13,15,
"Bartow County, Georgia",15,2012,485,Transit and ground passenger transportation,4,0,0,13,15,
"Bartow County, Georgia",15,2012,488,Support activities for transportation,18,101,3659,13,15,
"Bartow County, Georgia",15,2012,492,Couriers and messengers,3,0,0,13,15,
"Bartow County, Georgia",15,2012,493,Warehousing and storage,5,0,0,13,15,
"Bartow County, Georgia",15,2012,511,Publishing industries (except internet),2,0,0,13,15,
"Bartow County, Georgia",15,2012,512,Motion picture and sound recording industries,5,46,518,13,15,
"Bartow County, Georgia",15,2012,515,Broadcasting (except internet),3,0,0,13,15,
"Bartow County, Georgia",15,2012,517,Telecommunications,8,242,11484,13,15,
"Bartow County, Georgia",15,2012,518,"Data processing, hosting, and related services",1,0,0,13,15,
"Bartow County, Georgia",15,2012,522,Credit intermediation and related activities,66,443,19186,13,15,
"Bartow County, Georgia",15,2012,523,"Securities, commodity contracts, and other financial investments and related activities",13,0,4600,13,15,
"Bartow County, Georgia",15,2012,524,Insurance carriers and related activities,44,0,5553,13,15,
"Bartow County, Georgia",15,2012,531,Real estate,82,0,6250,13,15,
"Bartow County, Georgia",15,2012,532,Rental and leasing services,8,60,1693,13,15,
"Bartow County, Georgia",15,2012,541,"Professional, scientific, and technical services",141,488,21016,13,15,
"Bartow County, Georgia",15,2012,551,Management of companies and enterprises,8,0,0,13,15,
"Bartow County, Georgia",15,2012,561,Administrative and support services,81,1894,45437,13,15,
"Bartow County, Georgia",15,2012,562,Waste management and remediation services,8,92,3447,13,15,
"Bartow County, Georgia",15,2012,611,Educational services,14,0,0,13,15,
"Bartow County, Georgia",15,2012,621,Ambulatory health care services,127,1227,71706,13,15,
"Bartow County, Georgia",15,2012,622,Hospitals,1,0,0,13,15,
"Bartow County, Georgia",15,2012,623,Nursing and residential care facilities,12,478,11011,13,15,
"Bartow County, Georgia",15,2012,624,Social assistance,39,542,8384,13,15,
"Bartow County, Georgia",15,2012,711,"Performing arts, spectator sports, and related industries",3,0,0,13,15,
"Bartow County, Georgia",15,2012,712,"Museums, historical sites, and similar institutions",4,0,0,13,15,
"Bartow County, Georgia",15,2012,713,"Amusement, gambling, and recreation industries",18,191,3792,13,15,
"Bartow County, Georgia",15,2012,721,Accommodation,31,450,9063,13,15,
"Bartow County, Georgia",15,2012,722,Food services and drinking places,132,2513,31702,13,15,
"Bartow County, Georgia",15,2012,811,Repair and maintenance,63,528,14726,13,15,
"Bartow County, Georgia",15,2012,812,Personal and laundry services,43,186,4269,13,15,
"Bartow County, Georgia",15,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",74,457,9416,13,15,
"Ben Hill County, Georgia",17,2012,113,Forestry and logging,5,35,1763,13,17,
"Ben Hill County, Georgia",17,2012,236,Construction of buildings,5,0,454,13,17,
"Ben Hill County, Georgia",17,2012,238,Specialty trade contractors,12,50,1252,13,17,
"Ben Hill County, Georgia",17,2012,311,Food manufacturing,3,0,0,13,17,
"Ben Hill County, Georgia",17,2012,312,Beverage and tobacco product manufacturing,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,313,Textile mills,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,321,Wood product manufacturing,6,0,0,13,17,
"Ben Hill County, Georgia",17,2012,323,Printing and related support activities,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,325,Chemical manufacturing,2,0,0,13,17,
"Ben Hill County, Georgia",17,2012,326,Plastics and rubber products manufacturing,2,0,0,13,17,
"Ben Hill County, Georgia",17,2012,332,Fabricated metal product manufacturing,4,0,2424,13,17,
"Ben Hill County, Georgia",17,2012,333,Machinery manufacturing,2,0,0,13,17,
"Ben Hill County, Georgia",17,2012,336,Transportation equipment manufacturing,3,227,3537,13,17,
"Ben Hill County, Georgia",17,2012,337,Furniture and related product manufacturing,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,339,Miscellaneous manufacturing,2,0,0,13,17,
"Ben Hill County, Georgia",17,2012,423,"Merchant wholesalers, durable goods",11,0,4000,13,17,
"Ben Hill County, Georgia",17,2012,424,"Merchant wholesalers, nondurable goods",1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,425,Wholesale electronic markets and agents and brokers,2,0,0,13,17,
"Ben Hill County, Georgia",17,2012,441,Motor vehicle and parts dealers,11,85,2402,13,17,
"Ben Hill County, Georgia",17,2012,442,Furniture and home furnishings stores,3,0,337,13,17,
"Ben Hill County, Georgia",17,2012,443,Electronics and appliance stores,3,10,252,13,17,
"Ben Hill County, Georgia",17,2012,444,Building material and garden equipment and supplies dealers,6,0,705,13,17,
"Ben Hill County, Georgia",17,2012,445,Food and beverage stores,15,123,1802,13,17,
"Ben Hill County, Georgia",17,2012,446,Health and personal care stores,5,0,1171,13,17,
"Ben Hill County, Georgia",17,2012,447,Gasoline stations,16,71,1211,13,17,
"Ben Hill County, Georgia",17,2012,448,Clothing and clothing accessories stores,10,51,642,13,17,
"Ben Hill County, Georgia",17,2012,451,"Sporting goods, hobby, musical instrument, and book stores",1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,452,General merchandise stores,4,0,0,13,17,
"Ben Hill County, Georgia",17,2012,453,Miscellaneous store retailers,6,6,97,13,17,
"Ben Hill County, Georgia",17,2012,484,Truck transportation,7,0,0,13,17,
"Ben Hill County, Georgia",17,2012,488,Support activities for transportation,3,0,0,13,17,
"Ben Hill County, Georgia",17,2012,493,Warehousing and storage,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,511,Publishing industries (except internet),2,0,0,13,17,
"Ben Hill County, Georgia",17,2012,515,Broadcasting (except internet),1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,517,Telecommunications,3,0,0,13,17,
"Ben Hill County, Georgia",17,2012,518,"Data processing, hosting, and related services",1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,522,Credit intermediation and related activities,13,102,3609,13,17,
"Ben Hill County, Georgia",17,2012,523,"Securities, commodity contracts, and other financial investments and related activities",3,0,223,13,17,
"Ben Hill County, Georgia",17,2012,524,Insurance carriers and related activities,13,48,1475,13,17,
"Ben Hill County, Georgia",17,2012,531,Real estate,7,0,0,13,17,
"Ben Hill County, Georgia",17,2012,532,Rental and leasing services,3,0,331,13,17,
"Ben Hill County, Georgia",17,2012,541,"Professional, scientific, and technical services",12,66,1418,13,17,
"Ben Hill County, Georgia",17,2012,551,Management of companies and enterprises,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,561,Administrative and support services,11,281,6057,13,17,
"Ben Hill County, Georgia",17,2012,611,Educational services,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,621,Ambulatory health care services,16,115,4220,13,17,
"Ben Hill County, Georgia",17,2012,622,Hospitals,1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,623,Nursing and residential care facilities,6,218,4598,13,17,
"Ben Hill County, Georgia",17,2012,624,Social assistance,8,68,1073,13,17,
"Ben Hill County, Georgia",17,2012,711,"Performing arts, spectator sports, and related industries",1,0,0,13,17,
"Ben Hill County, Georgia",17,2012,713,"Amusement, gambling, and recreation industries",3,0,0,13,17,
"Ben Hill County, Georgia",17,2012,721,Accommodation,5,21,316,13,17,
"Ben Hill County, Georgia",17,2012,722,Food services and drinking places,30,349,3680,13,17,
"Ben Hill County, Georgia",17,2012,811,Repair and maintenance,13,31,653,13,17,
"Ben Hill County, Georgia",17,2012,812,Personal and laundry services,6,37,625,13,17,
"Ben Hill County, Georgia",17,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",12,81,960,13,17,
"Berrien County, Georgia",19,2012,113,Forestry and logging,2,0,0,13,19,
"Berrien County, Georgia",19,2012,115,Support activities for agriculture and forestry,5,59,1731,13,19,
"Berrien County, Georgia",19,2012,221,Utilities,2,0,0,13,19,
"Berrien County, Georgia",19,2012,236,Construction of buildings,6,23,351,13,19,
"Berrien County, Georgia",19,2012,237,Heavy and civil engineering construction,1,0,0,13,19,
"Berrien County, Georgia",19,2012,238,Specialty trade contractors,8,26,657,13,19,
"Berrien County, Georgia",19,2012,313,Textile mills,2,0,0,13,19,
"Berrien County, Georgia",19,2012,321,Wood product manufacturing,2,0,0,13,19,
"Berrien County, Georgia",19,2012,326,Plastics and rubber products manufacturing,1,0,0,13,19,
"Berrien County, Georgia",19,2012,332,Fabricated metal product manufacturing,2,0,0,13,19,
"Berrien County, Georgia",19,2012,335,"Electrical equipment, appliance, and component manufacturing",1,0,0,13,19,
"Berrien County, Georgia",19,2012,336,Transportation equipment manufacturing,2,0,0,13,19,
"Berrien County, Georgia",19,2012,337,Furniture and related product manufacturing,4,12,247,13,19,
"Berrien County, Georgia",19,2012,423,"Merchant wholesalers, durable goods",9,16,878,13,19,
"Berrien County, Georgia",19,2012,424,"Merchant wholesalers, nondurable goods",10,70,1588,13,19,
"Berrien County, Georgia",19,2012,425,Wholesale electronic markets and agents and brokers,2,0,0,13,19,
"Berrien County, Georgia",19,2012,441,Motor vehicle and parts dealers,11,0,1283,13,19,
"Berrien County, Georgia",19,2012,442,Furniture and home furnishings stores,4,20,475,13,19,
"Berrien County, Georgia",19,2012,443,Electronics and appliance stores,5,25,1210,13,19,
"Berrien County, Georgia",19,2012,444,Building material and garden equipment and supplies dealers,4,0,1546,13,19,
"Berrien County, Georgia",19,2012,445,Food and beverage stores,12,0,0,13,19,
"Berrien County, Georgia",19,2012,446,Health and personal care stores,3,29,828,13,19,
"Berrien County, Georgia",19,2012,447,Gasoline stations,10,34,573,13,19,
"Berrien County, Georgia",19,2012,448,Clothing and clothing accessories stores,1,0,0,13,19,
"Berrien County, Georgia",19,2012,452,General merchandise stores,7,0,836,13,19,
"Berrien County, Georgia",19,2012,453,Miscellaneous store retailers,6,11,183,13,19,
"Berrien County, Georgia",19,2012,454,Nonstore retailers,3,0,494,13,19,
"Berrien County, Georgia",19,2012,484,Truck transportation,4,0,241,13,19,
"Berrien County, Georgia",19,2012,488,Support activities for transportation,2,0,0,13,19,
"Berrien County, Georgia",19,2012,493,Warehousing and storage,2,0,0,13,19,
"Berrien County, Georgia",19,2012,511,Publishing industries (except internet),1,0,0,13,19,
"Berrien County, Georgia",19,2012,512,Motion picture and sound recording industries,1,0,0,13,19,
"Berrien County, Georgia",19,2012,517,Telecommunications,2,0,0,13,19,
"Berrien County, Georgia",19,2012,519,Other information services,1,0,0,13,19,
"Berrien County, Georgia",19,2012,522,Credit intermediation and related activities,14,107,3846,13,19,
"Berrien County, Georgia",19,2012,523,"Securities, commodity contracts, and other financial investments and related activities",1,0,0,13,19,
"Berrien County, Georgia",19,2012,524,Insurance carriers and related activities,13,34,1383,13,19,
"Berrien County, Georgia",19,2012,531,Real estate,6,8,208,13,19,
"Berrien County, Georgia",19,2012,541,"Professional, scientific, and technical services",14,0,483,13,19,
"Berrien County, Georgia",19,2012,551,Management of companies and enterprises,3,0,0,13,19,
"Berrien County, Georgia",19,2012,561,Administrative and support services,5,13,267,13,19,
"Berrien County, Georgia",19,2012,621,Ambulatory health care services,12,72,3011,13,19,
"Berrien County, Georgia",19,2012,622,Hospitals,1,0,0,13,19,
"Berrien County, Georgia",19,2012,623,Nursing and residential care facilities,12,0,0,13,19,
"Berrien County, Georgia",19,2012,624,Social assistance,7,0,477,13,19,
"Berrien County, Georgia",19,2012,713,"Amusement, gambling, and recreation industries",1,0,0,13,19,
"Berrien County, Georgia",19,2012,721,Accommodation,3,0,135,13,19,
"Berrien County, Georgia",19,2012,722,Food services and drinking places,18,254,3055,13,19,
"Berrien County, Georgia",19,2012,811,Repair and maintenance,5,0,0,13,19,
"Berrien County, Georgia",19,2012,812,Personal and laundry services,2,0,0,13,19,
"Berrien County, Georgia",19,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",16,78,1135,13,19,
"Bibb County, Georgia",21,2012,113,Forestry and logging,3,0,187,13,21,
"Bibb County, Georgia",21,2012,115,Support activities for agriculture and forestry,7,0,3049,13,21,
"Bibb County, Georgia",21,2012,212,Mining (except oil and gas),2,0,0,13,21,
"Bibb County, Georgia",21,2012,221,Utilities,14,0,0,13,21,
"Bibb County, Georgia",21,2012,236,Construction of buildings,60,281,12861,13,21,
"Bibb County, Georgia",21,2012,237,Heavy and civil engineering construction,12,232,10782,13,21,
"Bibb County, Georgia",21,2012,238,Specialty trade contractors,132,1360,53816,13,21,
"Bibb County, Georgia",21,2012,311,Food manufacturing,4,138,3156,13,21,
"Bibb County, Georgia",21,2012,313,Textile mills,2,0,0,13,21,
"Bibb County, Georgia",21,2012,314,Textile product mills,5,41,907,13,21,
"Bibb County, Georgia",21,2012,315,Apparel manufacturing,1,0,0,13,21,
"Bibb County, Georgia",21,2012,321,Wood product manufacturing,9,0,8308,13,21,
"Bibb County, Georgia",21,2012,322,Paper manufacturing,7,884,54866,13,21,
"Bibb County, Georgia",21,2012,323,Printing and related support activities,13,157,6041,13,21,
"Bibb County, Georgia",21,2012,324,Petroleum and coal products manufacturing,1,0,0,13,21,
"Bibb County, Georgia",21,2012,325,Chemical manufacturing,8,0,0,13,21,
"Bibb County, Georgia",21,2012,326,Plastics and rubber products manufacturing,6,90,4054,13,21,
"Bibb County, Georgia",21,2012,327,Nonmetallic mineral product manufacturing,12,981,45715,13,21,
